"city_id","city_idapi","city_name","city_dpto"
"76403","1030","La Victoria ","Valle del Cauca"
"76497","1031","Obando","Valle del Cauca"
"76520","1032","Palmira","Valle del Cauca"
"76563","1033","Pradera","Valle del Cauca"
"76606","1034","Restrepo","Valle del Cauca"
"76616","1035","Riofrío","Valle del Cauca"
"76622","1036","Roldanillo","Valle del Cauca"
"76670","1037","San Pedro ","Valle del Cauca"
"76736","1038","Sevilla","Valle del Cauca"
"76823","1039","Toro","Valle del Cauca"
"76828","1040","Trujillo","Valle del Cauca"
"76834","1041","Tuluá","Valle del Cauca"
"76845","1042","Ulloa","Valle del Cauca"
"76863","1043","Versalles","Valle del Cauca"
"76869","1044","Vijes","Valle del Cauca"
"76890","1045","Yotoco","Valle del Cauca"
"76892","1046","Yumbo","Valle del Cauca"
"76895","1047","Zarzal","Valle del Cauca"
"97001","1113","Mitú","Vaupés"
"97161","1114","Carurú","Vaupés"
"97511","1115","Pacoa","Vaupés"
"97666","1116","Taraira","Vaupés"
"97777","1117","Papunahua","Vaupés"
"97889","1118","Yavaraté","Vaupés"
"99001","1119","Puerto Carreño ","Vichada"
"99524","1120","La Primavera ","Vichada"
"99624","1121","Santa Rosalía ","Vichada"
"99773","1122","Cumaribo","Vichada"
